Index,codice_struttura_erogante,codici_specialita,MONDAY,TUESDAY,WEDNESDAY,THURSDAY,FRIDAY,SATURDAY,SUNDAY,capacita_max,year
0,res_01000300,spec_09,11,12,15,13,9,6,6,34,2011
1,res_01000300,spec_34,7,9,9,9,9,1,1,10,2011
2,res_01000300,spec_62,1,1,1,1,1,1,0,1,2011
3,res_01000300,spec_21,3,2,2,3,1,2,1,10,2011
4,res_01000300,spec_32,6,5,6,7,5,4,4,30,2011
5,res_01000300,spec_73,1,1,1,2,1,1,1,5,2011
6,res_01000300,spec_43,7,8,8,6,6,2,3,18,2011
7,res_01000300,spec_67,1,2,2,1,1,1,0,3,2011
8,res_01000300,spec_12,7,9,6,6,6,2,2,12,2011
9,res_01000300,spec_38,10,10,8,10,7,2,3,17,2011
10,res_01000300,spec_26,22,20,18,16,17,17,18,101,2011
11,res_01000300,spec_18,1,1,1,1,0,0,0,6,2011
12,res_01000300,spec_37,16,19,16,15,15,9,13,44,2011
13,res_01000300,spec_02,5,3,4,5,3,0,0,12,2011
14,res_01000300,spec_49,6,4,2,3,6,2,2,12,2011
15,res_01000300,spec_40,6,5,5,5,3,2,3,16,2011
16,res_01000300,spec_56,3,1,2,2,2,0,0,12,2011
17,res_01000300,spec_64,4,5,4,4,3,0,0,33,2011
18,res_01000300,spec_35,3,4,5,4,5,0,0,5,2011
19,res_01000300,spec_50,4,4,3,4,5,5,4,17,2011
20,res_01000300,spec_36,5,7,7,9,9,3,4,22,2011
21,res_01000300,spec_08,7,7,6,7,8,2,3,20,2011
22,res_01000300,spec_58,2,1,2,1,1,0,1,6,2011
23,res_01000300,spec_39,3,3,5,4,4,4,4,12,2011
24,res_01000401,spec_32,2,2,1,2,1,1,1,5,2011
25,res_01000401,spec_39,5,6,4,5,6,4,4,11,2011
26,res_01000401,spec_50,1,2,1,1,1,2,0,3,2011
27,res_01000401,spec_56,2,1,1,1,1,0,0,13,2011
28,res_01000401,spec_37,10,7,12,8,11,4,6,24,2011
29,res_01000401,spec_99,8,10,7,11,11,1,0,15,2011
30,res_01000401,spec_19,1,3,1,2,3,0,0,22,2011
31,res_01000401,spec_36,5,5,3,3,4,3,3,19,2011
32,res_01000401,spec_08,0,0,0,0,1,0,0,1,2011
33,res_01000401,spec_26,14,13,13,12,14,8,8,136,2011
34,res_01000401,spec_31,7,6,7,6,10,5,7,20,2011
35,res_01000401,spec_29,3,3,4,4,2,2,1,9,2011
36,res_01000401,spec_09,3,3,4,4,5,4,2,19,2011
37,res_01000401,spec_49,2,2,2,2,1,2,2,7,2011
38,res_01000402,spec_62,1,1,1,1,3,1,2,5,2011
39,res_01000402,spec_50,4,3,3,5,4,3,3,12,2011
40,res_01000402,spec_36,6,4,4,4,3,2,4,17,2011
41,res_01000402,spec_38,5,3,2,4,1,0,0,6,2011
42,res_01000402,spec_73,1,1,1,2,1,0,2,6,2011
43,res_01000402,spec_40,5,5,4,4,4,3,3,13,2011
44,res_01000402,spec_37,12,14,14,14,12,8,9,35,2011
45,res_01000402,spec_39,5,6,4,6,5,5,4,12,2011
46,res_01000402,spec_49,1,1,2,1,1,1,1,5,2011
47,res_01000402,spec_99,12,9,9,14,7,0,0,15,2011
48,res_01000402,spec_09,7,6,6,6,3,5,4,28,2011
49,res_01000402,spec_31,10,10,9,10,8,7,7,23,2011
50,res_01000402,spec_08,5,5,6,5,6,3,3,11,2011
51,res_01000402,spec_26,15,12,10,12,15,8,8,121,2011
52,res_01000403,spec_39,3,2,3,4,3,4,3,6,2011
53,res_01000403,spec_49,0,0,0,0,1,0,0,1,2011
54,res_01000403,spec_29,0,0,0,0,1,0,0,1,2011
55,res_01000403,spec_09,6,3,5,5,3,4,5,17,2011
56,res_01000403,spec_43,3,3,3,3,1,0,2,8,2011
57,res_01000403,spec_31,4,6,5,3,5,4,4,14,2011
58,res_01000403,spec_08,0,1,0,1,0,0,0,1,2011
59,res_01000403,spec_26,6,7,6,7,7,5,5,43,2011
60,res_01000403,spec_99,12,7,5,8,7,0,0,13,2011
61,res_01000403,spec_40,0,0,1,0,0,0,0,1,2011
62,res_01000403,spec_50,1,1,0,0,0,0,1,1,2011
63,res_01000403,spec_56,2,2,4,2,3,0,1,23,2011
64,res_01000403,spec_60,3,2,3,11,2,1,0,25,2011
65,res_01000403,spec_02,19,15,14,4,9,0,1,115,2011
66,res_01000403,spec_37,6,10,9,6,8,4,6,19,2011
67,res_01000404,spec_99,7,8,6,8,2,0,0,10,2011
68,res_01000501,spec_09,4,5,5,7,6,4,5,22,2011
69,res_01000501,spec_26,9,7,9,10,10,4,5,106,2011
70,res_01000501,spec_50,3,2,3,3,2,2,3,9,2011
71,res_01000501,spec_36,8,7,8,8,6,4,3,20,2011
72,res_01000501,spec_24,0,0,0,0,1,0,1,1,2011
73,res_01000501,spec_49,1,1,1,2,1,2,1,6,2011
74,res_01000501,spec_64,7,4,5,5,7,0,0,45,2011
75,res_01000501,spec_34,1,1,1,1,2,1,1,3,2011
76,res_01000501,spec_56,1,2,1,1,1,1,0,4,2011
77,res_01000501,spec_14,3,2,1,1,1,1,1,5,2011
78,res_01000501,spec_43,6,3,7,12,6,2,4,16,2011
79,res_01000501,spec_08,4,4,4,3,3,2,2,9,2011
80,res_01000501,spec_67,1,0,1,1,1,0,1,2,2011
81,res_01000501,spec_38,7,1,7,6,4,2,2,9,2011
82,res_01000501,spec_32,4,3,5,5,5,3,4,21,2011
83,res_01000501,spec_99,12,19,12,19,11,1,0,21,2011
84,res_01000501,spec_37,4,10,3,4,4,3,3,13,2011
85,res_01000501,spec_29,1,0,0,0,0,0,1,1,2011
86,res_01000502,spec_36,4,4,2,4,4,2,4,12,2011
87,res_01000502,spec_26,11,7,7,9,6,3,3,140,2011
88,res_01000502,spec_29,4,6,4,3,4,3,2,19,2011
89,res_01000502,spec_40,4,3,4,5,3,2,2,13,2011
90,res_01000502,spec_64,20,16,11,9,12,3,3,143,2011
91,res_01000502,spec_62,1,1,2,1,2,1,2,4,2011
92,res_01000502,spec_08,3,3,3,4,2,1,2,8,2011
93,res_01000502,spec_49,2,1,2,2,1,1,1,7,2011
94,res_01000502,spec_38,0,1,0,1,0,0,0,1,2011
95,res_01000502,spec_32,1,1,1,0,1,1,0,3,2011
96,res_01000502,spec_37,13,7,12,8,5,5,5,24,2011
97,res_01000502,spec_99,16,18,16,15,10,0,0,18,2011
98,res_01000502,spec_09,13,6,8,6,5,3,4,23,2011
99,res_01000502,spec_24,2,2,4,2,3,2,2,12,2011
100,res_01000502,spec_50,1,2,3,2,2,2,2,10,2011
101,res_01000502,spec_31,0,0,1,0,0,0,0,1,2011
102,res_01000502,spec_39,4,4,4,6,5,3,3,12,2011
103,res_01000502,spec_43,0,9,1,1,1,0,0,9,2011
104,res_01000503,spec_35,0,0,0,4,12,10,0,12,2011
105,res_01000503,spec_26,8,8,6,7,6,3,2,108,2011
106,res_01000503,spec_09,6,10,5,15,11,8,0,15,2011
107,res_01000503,spec_36,23,19,30,20,10,1,11,46,2011
108,res_01000503,spec_56,7,9,5,5,7,4,5,32,2011
109,res_01000503,spec_34,15,5,9,0,0,0,0,15,2011
110,res_01000601,spec_26,7,7,7,8,7,7,6,30,2011
111,res_01000601,spec_32,2,3,3,2,3,2,2,7,2011
112,res_01000601,spec_67,2,1,1,1,2,0,2,2,2011
113,res_01000601,spec_49,2,2,1,2,2,1,1,8,2011
114,res_01000601,spec_09,12,11,13,9,6,3,6,39,2011
115,res_01000601,spec_02,1,1,1,3,1,0,0,7,2011
116,res_01000601,spec_39,4,3,3,6,2,2,3,9,2011
117,res_01000601,spec_50,4,4,5,4,5,4,5,17,2011
118,res_01000601,spec_08,4,4,5,4,3,2,2,9,2011
119,res_01000601,spec_34,0,0,1,0,0,0,0,1,2011
120,res_01000601,spec_36,4,4,5,3,4,4,3,18,2011
121,res_01000601,spec_62,1,1,1,2,1,1,2,4,2011
122,res_01000601,spec_43,8,5,9,5,6,2,4,17,2011
123,res_01000601,spec_40,3,6,6,5,4,3,2,59,2011
124,res_01000601,spec_73,1,0,0,0,0,1,0,2,2011
125,res_01000601,spec_29,5,3,3,4,3,2,2,17,2011
126,res_01000601,spec_37,14,10,12,10,12,12,8,27,2011
127,res_01000601,spec_64,11,10,8,8,8,0,0,94,2011
128,res_01000602,spec_37,1,0,0,0,0,0,0,1,2011
129,res_01000602,spec_09,7,3,9,2,12,1,3,18,2011
130,res_01000602,spec_34,8,6,9,6,2,1,0,9,2011
131,res_01000602,spec_67,1,1,2,1,1,0,0,2,2011
132,res_01000602,spec_26,5,5,4,4,4,5,3,24,2011
133,res_01000602,spec_56,2,2,3,3,2,0,0,22,2011
134,res_01000602,spec_36,7,10,2,8,6,2,2,16,2011
135,res_01000602,spec_49,1,1,0,1,1,1,1,2,2011
136,res_01000602,spec_43,0,1,0,0,0,0,0,1,2011
137,res_01000700,spec_37,12,9,13,8,11,6,7,27,2011
138,res_01000700,spec_43,5,3,7,2,2,3,4,14,2011
139,res_01000700,spec_50,3,3,2,3,2,2,2,9,2011
140,res_01000700,spec_29,2,2,2,2,3,2,1,9,2011
141,res_01000700,spec_38,6,5,3,5,4,1,5,11,2011
142,res_01000700,spec_08,4,3,3,3,5,3,2,13,2011
143,res_01000700,spec_36,4,3,3,4,4,2,3,18,2011
144,res_01000700,spec_21,3,3,4,3,3,3,3,13,2011
145,res_01000700,spec_32,3,3,3,2,3,3,2,9,2011
146,res_01000700,spec_49,2,1,1,2,9,2,2,14,2011
147,res_01000700,spec_64,2,1,2,2,2,2,2,8,2011
148,res_01000700,spec_26,7,7,9,8,7,8,6,47,2011
149,res_01000700,spec_67,1,2,0,1,2,1,1,2,2011
150,res_01000700,spec_02,22,22,19,22,18,2,1,56,2011
151,res_01000700,spec_40,3,3,4,3,4,1,2,12,2011
152,res_01000700,spec_39,5,4,6,12,5,4,4,18,2011
153,res_01000700,spec_09,5,6,7,4,5,3,4,21,2011
154,res_01000700,spec_31,0,0,0,0,1,0,0,1,2011
155,res_01000801,spec_29,2,3,4,4,2,2,1,10,2011
156,res_01000801,spec_08,5,5,5,5,3,4,3,12,2011
157,res_01000801,spec_39,5,6,6,7,5,5,4,18,2011
158,res_01000801,spec_67,2,1,1,1,2,1,1,2,2011
159,res_01000801,spec_10,4,3,3,3,2,2,3,10,2011
160,res_01000801,spec_60,3,4,4,7,4,2,3,48,2011
161,res_01000801,spec_99,16,22,21,23,17,2,1,48,2011
162,res_01000801,spec_26,11,12,11,12,11,10,10,97,2011
163,res_01000801,spec_50,4,4,4,5,5,4,5,19,2011
164,res_01000801,spec_32,5,5,6,6,6,5,4,31,2011
165,res_01000801,spec_14,5,4,3,4,2,1,2,15,2011
166,res_01000801,spec_52,3,4,4,3,1,0,0,4,2011
167,res_01000801,spec_21,2,3,3,3,4,3,2,17,2011
168,res_01000801,spec_49,3,2,2,2,2,2,2,11,2011
169,res_01000801,spec_56,2,2,2,2,1,1,2,19,2011
170,res_01000801,spec_62,1,1,1,1,1,1,0,4,2011
171,res_01000801,spec_09,6,6,9,6,5,4,7,35,2011
172,res_01000801,spec_43,7,5,9,7,3,4,6,28,2011
173,res_01000801,spec_97,1,1,1,1,1,0,0,2,2011
174,res_01000801,spec_38,3,5,4,4,3,3,5,20,2011
175,res_01000801,spec_02,7,7,6,5,8,0,0,87,2011
176,res_01000801,spec_36,7,6,6,8,7,8,5,36,2011
177,res_01000801,spec_24,4,5,3,4,4,4,4,25,2011
178,res_01000801,spec_34,2,2,2,6,2,1,2,11,2011
179,res_01000801,spec_40,10,19,12,7,8,3,2,251,2011
180,res_01000801,spec_37,22,19,18,19,18,13,12,59,2011
181,res_01000801,spec_64,17,20,15,13,20,0,0,259,2011
182,res_01000802,spec_09,1,1,1,0,1,0,0,1,2011
183,res_01000802,spec_50,0,1,0,1,0,0,0,1,2011
184,res_01000802,spec_32,0,1,0,0,0,0,1,1,2011
185,res_01000802,spec_36,1,1,0,0,1,1,0,2,2011
186,res_01000802,spec_37,0,0,0,0,0,1,0,1,2011
187,res_01000802,spec_26,7,6,6,7,5,6,6,37,2011
188,res_01000802,spec_56,2,1,2,1,2,1,0,15,2011
189,res_01000802,spec_99,11,12,10,7,12,0,0,12,2011
190,res_01000802,spec_49,0,0,0,0,0,0,1,1,2011
191,res_01000802,spec_29,0,0,0,0,0,1,0,1,2011
192,res_01000901,spec_62,2,1,1,0,1,1,1,4,2011
193,res_01000901,spec_09,5,7,4,4,5,4,2,21,2011
194,res_01000901,spec_99,11,28,18,15,15,0,0,28,2011
195,res_01000901,spec_39,6,4,4,4,4,4,3,12,2011
196,res_01000901,spec_56,1,1,1,2,2,1,1,10,2011
197,res_01000901,spec_38,2,4,4,6,4,1,1,9,2011
198,res_01000901,spec_02,3,3,2,2,1,0,0,12,2011
199,res_01000901,spec_68,6,5,5,4,5,4,4,24,2011
200,res_01000901,spec_67,1,1,1,1,1,0,1,1,2011
201,res_01000901,spec_64,11,11,12,14,11,2,3,160,2011
202,res_01000901,spec_26,5,4,6,5,5,5,4,27,2011
203,res_01000901,spec_34,1,2,2,1,1,1,0,2,2011
204,res_01000901,spec_52,3,2,2,0,0,0,0,3,2011
205,res_01000901,spec_71,3,2,2,3,2,1,1,8,2011
206,res_01000901,spec_32,5,4,5,4,4,3,3,20,2011
207,res_01000901,spec_37,9,10,12,12,13,5,6,22,2011
208,res_01000901,spec_08,5,4,5,6,5,2,2,13,2011
209,res_01000901,spec_24,4,3,3,4,3,3,2,11,2011
210,res_01000901,spec_31,4,6,5,5,6,7,5,11,2011
211,res_01000901,spec_60,2,2,2,2,3,1,0,24,2011
212,res_01000901,spec_40,3,3,2,3,3,2,1,13,2011
213,res_01000901,spec_36,8,7,7,5,4,4,3,19,2011
214,res_01000901,spec_49,2,2,2,2,2,2,2,9,2011
215,res_01000901,spec_50,4,4,3,3,3,2,3,13,2011
216,res_01000901,spec_29,3,2,3,3,3,2,2,10,2011
217,res_01000901,spec_43,4,4,5,4,6,2,4,13,2011
218,res_01000902,spec_26,6,7,8,7,9,5,5,57,2011
219,res_01000902,spec_04,9,6,5,2,0,0,0,12,2011
220,res_01000902,spec_99,12,12,11,13,20,0,0,20,2011
221,res_01000902,spec_08,3,4,3,3,4,3,4,11,2011
222,res_01000902,spec_37,6,4,9,4,6,4,5,14,2011
223,res_01000902,spec_64,0,0,0,0,1,0,0,1,2011
224,res_01000902,spec_50,4,4,4,3,3,2,2,11,2011
225,res_01000902,spec_31,5,4,7,5,4,4,4,13,2011
226,res_01000902,spec_49,1,0,0,0,0,0,0,1,2011
227,res_01000902,spec_39,2,1,2,2,3,2,2,4,2011
228,res_01000902,spec_36,2,3,3,3,3,3,3,14,2011
229,res_01000902,spec_43,3,3,4,3,4,1,1,9,2011
230,res_01000902,spec_38,1,4,2,2,2,2,2,5,2011
231,res_01000902,spec_09,3,4,4,4,5,2,3,14,2011
232,res_01001000,spec_34,62,47,65,61,61,8,5,78,2011
233,res_01001000,spec_02,2,3,2,3,3,0,0,8,2011
234,res_01001100,spec_29,5,5,6,4,5,2,2,18,2011
235,res_01001100,spec_40,3,3,4,3,3,2,2,17,2011
236,res_01001100,spec_20,13,11,7,6,9,0,0,77,2011
237,res_01001100,spec_50,4,5,4,3,3,4,4,18,2011
238,res_01001100,spec_49,2,2,1,2,1,2,2,9,2011
239,res_01001100,spec_14,4,3,4,4,4,4,3,13,2011
240,res_01001100,spec_36,6,6,6,5,5,5,6,29,2011
241,res_01001100,spec_02,9,7,6,8,4,0,6,55,2011
242,res_01001100,spec_38,5,4,2,4,2,2,4,10,2011
243,res_01001100,spec_30,4,4,3,3,4,2,4,18,2011
244,res_01001100,spec_99,17,21,26,16,18,0,0,119,2011
245,res_01001100,spec_32,3,3,3,3,3,3,2,13,2011
246,res_01001100,spec_26,20,21,18,21,20,20,19,161,2011
247,res_01001100,spec_09,7,10,7,6,6,5,6,35,2011
248,res_01001100,spec_67,1,1,2,1,1,1,0,3,2011
249,res_01001100,spec_64,15,18,9,6,17,0,0,112,2011
250,res_01001100,spec_08,4,5,6,6,4,3,3,17,2011
251,res_01001100,spec_21,2,2,2,2,1,2,2,12,2011
252,res_01001100,spec_43,5,7,6,7,5,5,7,23,2011
253,res_01001200,spec_34,6,6,7,7,10,0,0,10,2011
254,res_01001200,spec_56,8,3,2,1,1,0,0,10,2011
255,res_01001200,spec_09,7,6,8,6,3,0,0,11,2011
256,res_01001200,spec_19,3,3,2,3,4,0,0,13,2011
257,res_01001200,spec_37,18,19,12,14,11,1,3,22,2011
258,res_01001200,spec_36,10,11,8,5,6,0,0,16,2011
259,res_01001200,spec_67,1,0,0,0,0,0,0,1,2011
260,res_01001200,spec_26,1,4,3,3,2,0,0,5,2011
261,res_01001200,spec_64,23,15,18,28,16,0,0,196,2011
262,res_01001200,spec_32,5,4,1,0,0,0,0,6,2011
263,res_01001200,spec_12,7,7,9,4,12,0,0,13,2011
264,res_01001300,spec_24,24,11,10,8,10,3,3,119,2011
265,res_01001700,spec_64,8,15,9,7,14,0,0,235,2011
266,res_01001700,spec_39,5,3,4,8,5,4,3,19,2011
267,res_01001700,spec_31,0,0,0,0,0,0,1,1,2011
268,res_01001700,spec_26,13,11,10,11,14,10,11,93,2011
269,res_01001700,spec_62,1,1,0,0,2,1,0,4,2011
270,res_01001700,spec_40,2,2,3,2,3,2,1,9,2011
271,res_01001700,spec_29,2,2,1,2,2,1,1,6,2011
272,res_01001700,spec_37,10,11,12,9,10,7,7,28,2011
273,res_01001700,spec_32,5,5,5,7,5,4,6,27,2011
274,res_01001700,spec_50,3,4,2,4,3,2,2,9,2011
275,res_01001700,spec_08,5,4,4,3,3,3,3,10,2011
276,res_01001700,spec_36,5,4,5,4,4,3,3,17,2011
277,res_01001700,spec_43,3,5,2,3,2,2,1,8,2011
278,res_01001700,spec_49,2,1,1,1,1,2,2,8,2011
279,res_01001700,spec_99,7,7,7,7,7,0,0,7,2011
280,res_01001700,spec_09,9,7,6,7,9,3,4,22,2011
281,res_01001700,spec_38,8,6,8,4,8,1,3,13,2011
282,res_01001901,spec_09,6,4,5,4,4,3,3,20,2011
283,res_01001901,spec_34,2,1,2,1,2,1,1,5,2011
284,res_01001901,spec_38,3,2,3,3,5,1,3,6,2011
285,res_01001901,spec_08,4,4,5,4,2,4,3,12,2011
286,res_01001901,spec_26,8,9,9,7,9,8,10,59,2011
287,res_01001901,spec_29,3,3,2,4,6,2,3,12,2011
288,res_01001901,spec_39,6,5,6,4,4,5,4,13,2011
289,res_01001901,spec_36,5,7,4,4,4,4,6,28,2011
290,res_01001901,spec_37,11,7,10,11,8,9,8,24,2011
291,res_01001901,spec_32,4,4,4,5,5,5,3,21,2011
292,res_01001901,spec_99,11,10,12,10,11,0,0,12,2011
293,res_01001901,spec_49,1,1,1,1,1,2,2,8,2011
294,res_01001901,spec_43,4,4,5,4,2,2,4,14,2011
295,res_01001901,spec_50,3,4,4,4,4,4,3,15,2011
296,res_01001901,spec_02,8,5,9,10,8,2,2,38,2011
297,res_01001901,spec_62,2,1,1,0,0,0,0,2,2011
298,res_01001901,spec_40,3,3,3,3,3,3,2,17,2011
299,res_01001903,spec_43,0,0,0,0,1,0,0,1,2011
300,res_01001903,spec_50,1,0,0,0,0,0,0,1,2011
301,res_01001903,spec_36,0,0,0,0,0,0,1,1,2011
302,res_01001903,spec_26,7,8,8,9,8,6,5,51,2011
303,res_01001903,spec_60,2,2,2,2,1,1,1,25,2011
304,res_01001903,spec_99,8,8,4,9,8,0,0,9,2011
305,res_01001903,spec_08,0,0,0,0,0,0,1,1,2011
306,res_01001903,spec_32,1,0,1,0,1,1,0,2,2011
307,res_01001903,spec_56,4,4,4,4,3,1,1,28,2011
308,res_01001903,spec_02,17,14,16,8,11,1,1,319,2011
309,res_01001903,spec_38,0,0,0,0,0,1,0,1,2011
310,res_01002301,spec_37,6,11,4,7,5,3,5,16,2011
311,res_01002301,spec_50,3,3,3,4,4,2,3,11,2011
312,res_01002301,spec_08,5,4,5,3,4,4,2,14,2011
313,res_01002301,spec_39,5,4,4,3,5,4,5,13,2011
314,res_01002301,spec_09,12,9,9,10,8,5,3,29,2011
315,res_01002301,spec_40,3,3,4,3,4,2,2,14,2011
316,res_01002301,spec_21,1,1,1,1,1,1,1,4,2011
317,res_01002301,spec_18,8,8,8,7,5,0,0,149,2011
318,res_01002301,spec_34,10,8,7,7,4,1,1,11,2011
319,res_01002301,spec_43,13,7,8,5,7,2,2,20,2011
320,res_01002301,spec_32,5,5,4,6,6,5,4,33,2011
321,res_01002301,spec_19,3,2,2,2,2,0,0,53,2011
322,res_01002301,spec_64,25,19,12,10,15,2,2,175,2011
323,res_01002301,spec_49,2,1,2,2,2,1,2,10,2011
324,res_01002301,spec_26,6,6,6,6,7,6,5,49,2011
325,res_01002301,spec_29,5,3,5,4,3,2,1,84,2011
326,res_01002301,spec_31,3,3,2,3,2,4,3,8,2011
327,res_01002301,spec_38,8,2,2,7,2,1,1,9,2011
328,res_01002301,spec_33,2,0,0,0,1,0,0,2,2011
329,res_01002301,spec_36,8,11,7,11,9,5,5,32,2011
330,res_01002302,spec_02,17,9,9,13,4,0,0,67,2011
331,res_01002302,spec_50,0,1,1,0,0,1,0,1,2011
332,res_01002302,spec_37,4,11,13,10,12,7,6,24,2011
333,res_01002302,spec_29,0,0,0,1,0,0,0,1,2011
334,res_01002302,spec_26,5,4,5,5,4,5,5,25,2011
335,res_01002302,spec_09,8,3,10,8,9,3,3,20,2011
336,res_01002302,spec_32,1,0,0,1,0,0,0,2,2011
337,res_01002302,spec_99,12,13,11,15,5,0,0,15,2011
338,res_01002302,spec_40,0,0,0,0,1,0,0,1,2011
339,res_01002302,spec_31,4,5,5,5,6,5,4,14,2011
340,res_01002302,spec_49,0,1,0,1,0,1,0,2,2011
341,res_01002302,spec_36,2,6,3,5,2,1,2,8,2011
342,res_01002302,spec_21,4,4,5,6,5,4,4,25,2011
343,res_01002303,spec_60,3,3,3,2,3,4,2,51,2011
344,res_01002303,spec_56,2,2,2,2,2,0,0,14,2011
345,res_01002304,spec_60,4,4,5,4,5,0,0,74,2011
346,res_01002304,spec_56,4,3,4,3,3,0,0,60,2011
347,res_01002601,spec_26,12,8,9,8,9,7,8,79,2011
348,res_01002601,spec_38,3,6,7,4,1,1,1,10,2011
349,res_01002601,spec_32,5,4,4,5,3,5,3,24,2011
350,res_01002601,spec_37,12,8,16,9,7,4,7,28,2011
351,res_01002601,spec_39,3,3,2,2,6,3,2,8,2011
352,res_01002601,spec_40,3,2,3,3,3,2,1,11,2011
353,res_01002601,spec_50,3,3,4,2,3,2,3,11,2011
354,res_01002601,spec_49,6,12,10,13,4,2,3,16,2011
355,res_01002601,spec_60,2,2,2,2,1,1,0,11,2011
356,res_01002601,spec_36,7,5,12,6,6,4,5,25,2011
357,res_01002601,spec_35,8,1,2,1,0,0,0,8,2011
358,res_01002601,spec_34,14,10,15,8,8,1,1,19,2011
359,res_01002601,spec_08,4,4,5,5,5,3,2,12,2011
360,res_01002601,spec_52,0,0,0,0,1,0,0,1,2011
361,res_01002601,spec_43,5,7,6,6,6,2,5,13,2011
362,res_01002601,spec_24,3,3,4,3,3,2,2,33,2011
363,res_01002601,spec_29,2,1,2,2,2,1,0,7,2011
364,res_01002601,spec_64,22,16,14,16,11,3,2,168,2011
365,res_01002601,spec_58,2,2,2,2,3,0,0,7,2011
366,res_01002601,spec_68,3,3,3,3,4,0,0,28,2011
367,res_01002601,spec_56,3,3,2,2,2,1,0,47,2011
368,res_01002601,spec_31,4,3,6,4,3,4,2,12,2011
369,res_01002601,spec_09,9,8,8,7,8,4,4,22,2011
370,res_01002601,spec_19,2,2,2,2,2,0,0,18,2011
371,res_01002602,spec_60,2,2,3,2,2,0,0,14,2011
372,res_01002602,spec_26,5,5,6,4,3,1,1,19,2011
373,res_01002602,spec_50,1,1,0,1,0,0,0,2,2011
374,res_01002602,spec_36,1,0,1,0,0,0,0,1,2011
375,res_01002602,spec_56,2,2,3,2,1,0,0,21,2011
376,res_01002602,spec_99,0,4,8,5,8,0,0,8,2011
377,res_01002602,spec_08,1,1,0,0,0,0,0,1,2011
378,res_01002602,spec_49,0,0,1,1,1,1,0,3,2011
379,res_01002602,spec_32,0,0,0,1,1,0,0,1,2011
380,res_01002603,spec_43,7,7,5,6,10,2,2,22,2011
381,res_01002603,spec_36,7,6,7,6,8,4,4,25,2011
382,res_01002603,spec_64,8,6,10,4,3,0,0,88,2011
383,res_01002603,spec_37,11,7,8,8,7,4,4,27,2011
384,res_01002603,spec_09,11,9,11,11,10,4,7,47,2011
385,res_01002603,spec_34,6,5,7,5,7,0,0,35,2011
386,res_01002603,spec_29,0,0,0,1,0,0,0,1,2011
387,res_01002603,spec_50,3,3,2,3,3,2,2,9,2011
388,res_01002603,spec_26,8,7,8,9,7,6,5,52,2011
389,res_01002603,spec_39,5,6,5,5,5,3,3,14,2011
390,res_01002603,spec_32,3,4,5,3,4,3,3,21,2011
391,res_01002603,spec_49,1,7,3,6,1,1,1,34,2011
392,res_01002603,spec_08,2,2,3,3,2,1,1,7,2011
393,res_01002603,spec_38,9,5,6,5,4,2,3,13,2011
394,res_01002604,spec_60,2,3,1,1,2,0,0,5,2011
395,res_01002604,spec_34,0,0,0,1,0,0,0,1,2011
396,res_01002604,spec_26,5,7,8,6,6,5,5,33,2011
397,res_01002604,spec_68,1,1,0,1,0,1,0,2,2011
398,res_01002604,spec_37,6,8,6,6,5,5,8,18,2011
399,res_01002604,spec_49,1,2,2,2,2,1,1,5,2011
400,res_01002604,spec_29,2,2,2,1,1,1,1,5,2011
401,res_01002604,spec_39,2,2,4,3,3,3,2,7,2011
402,res_01002604,spec_38,0,0,0,0,0,1,0,1,2011
403,res_01002604,spec_32,4,4,4,2,4,4,3,16,2011
404,res_01002604,spec_02,6,5,5,4,8,0,1,42,2011
405,res_01002604,spec_99,19,17,18,20,19,0,0,20,2011
406,res_01002604,spec_67,0,0,0,1,0,0,0,1,2011
407,res_01002604,spec_43,6,5,5,4,3,3,4,13,2011
408,res_01002604,spec_08,3,3,3,2,2,2,2,7,2011
409,res_01002604,spec_36,4,3,4,4,3,3,3,15,2011
410,res_01002604,spec_09,6,5,5,6,5,5,7,23,2011
411,res_01002604,spec_50,2,3,3,3,3,3,3,8,2011
412,res_01002604,spec_40,3,2,5,3,3,2,3,12,2011
413,res_01002605,spec_37,6,5,7,8,6,5,4,17,2011
414,res_01002605,spec_40,0,0,0,0,1,0,0,1,2011
415,res_01002605,spec_49,2,1,1,1,2,1,1,6,2011
416,res_01002605,spec_99,18,14,17,20,12,2,1,20,2011
417,res_01002605,spec_67,1,0,0,0,1,0,0,1,2011
418,res_01002605,spec_08,1,1,2,1,2,1,1,4,2011
419,res_01002605,spec_43,4,5,3,1,2,2,1,10,2011
420,res_01002605,spec_09,5,6,4,4,5,3,5,24,2011
421,res_01002605,spec_02,5,4,4,3,3,0,0,59,2011
422,res_01002605,spec_26,7,7,8,6,6,7,6,35,2011
423,res_01002605,spec_36,5,7,3,6,4,3,3,17,2011
424,res_01002605,spec_39,2,2,2,3,1,2,2,4,2011
425,res_01002605,spec_38,1,1,4,1,2,1,3,5,2011
426,res_01002605,spec_50,3,3,3,4,3,4,2,13,2011
427,res_01002606,spec_49,0,0,0,1,1,1,0,1,2011
428,res_01002606,spec_56,3,2,3,2,2,0,0,19,2011
